"","X.3","X.2","X.1","X","Date","daily.count","apparentTemperatureMax","apparentTemperatureMaxTime","apparentTemperatureMin","apparentTemperatureMinTime","cloudCover","dewPoint","humidity","icon","moonPhase","precipIntensity","precipIntensityMax","precipIntensityMaxTime","precipProbability","precipType","pressure","summary","sunriseTime","sunsetTime","temperatureMax","temperatureMaxTime","temperatureMin","temperatureMinTime","time","visibility","windBearing","windSpeed","dow","daylight","daylighth","Fri","Mon","Sat","Sun","Thurs","Tues","Wed","Wknd","TTh","holiday","uw","season","count","precipscale","temperaturescale","temperature","rain","ppp","temperatureMaxSq","BGT","elliott","I90","Spokanebrdg","total"
"208",635,635,635,635,2014-07-27,2627,76.05,1406509200,59.21,1406469600,0.05,56.38,0.7,"clear-day",0.03,0,0,NA,0,"",1020.64,"Clear throughout the day.",1406464915,1406519526,76.05,1406509200,59.21,1406469600,1406444400,9.99,327,5.16,"Sun",15.1697222222222,15.1697222222222,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",2627,0,"high",67.63,0,0,5783.6025,2795,1732,1541,961,9656
"209",636,636,636,636,2014-07-28,4796,81.19,1406588400,57.62,1406556000,0,55.42,0.67,"clear-day",0.06,0,0,NA,0,"",1019.17,"Clear throughout the day.",1406551389,1406605851,80.65,1406588400,57.62,1406556000,1406530800,10,323,3.42,"Mon",15.1283333333333,15.1283333333333,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"summer",4796,0,"high",69.135,0,0,6504.4225,1904,2201,1057,1416,11374
"210",637,637,637,637,2014-07-29,5248,78.93,1406685600,59.31,1406642400,0,56.31,0.67,"clear-day",0.09,0,0,NA,0,"",1019.29,"Clear throughout the day.",1406637863,1406692174,78.93,1406685600,59.31,1406642400,1406617200,10,316,3.1,"Tues",15.0863888888889,15.0863888888889,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,"summer",5248,0,"high",69.12,0,0,6229.9449,2006,2346,1339,1522,12461
"211",638,638,638,638,2014-07-30,5059,78.88,1406772000,59.19,1406725200,0.01,56.49,0.69,"clear-day",0.12,0,0,NA,0,"",1019.86,"Clear throughout the day.",1406724339,1406778496,78.88,1406772000,59.19,1406725200,1406703600,10,317,3.41,"Wed",15.0436111111111,15.0436111111111,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,"summer",5059,0,"high",69.035,0,0,6222.0544,1890,2318,1212,1492,11971
"212",639,639,639,639,2014-07-31,4835,80.82,1406858400,59.28,1406811600,0.04,53.91,0.58,"clear-day",0.15,0,0,NA,0,"",1018.46,"Clear throughout the day.",1406810815,1406864815,80.31,1406858400,59.28,1406811600,1406790000,9.9,325,4.29,"Thurs",15,15,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,"summer",4835,0,"high",69.795,0,0,6449.6961,1732,2095,1157,1289,11108
"213",640,640,640,640,2014-08-01,4106,75.62,1406930400,58.71,1406898000,0.06,53.87,0.63,"clear-day",0.18,0,0,NA,0,"",1016.48,"Clear throughout the day.",1406897291,1406951133,75.62,1406930400,58.71,1406898000,1406876400,9.97,327,3.59,"Fri",14.9561111111111,14.9561111111111,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"summer",4106,0,"high",67.165,0,0,5718.3844,1608,1816,1090,1317,9937
"214",641,641,641,641,2014-08-02,2110,72.19,1407020400,58.9,1406988000,0.07,54.85,0.71,"clear-day",0.21,0,0,NA,0,"",1015.09,"Clear throughout the day.",1406983768,1407037450,72.19,1407020400,58.9,1406988000,1406962800,9.93,339,2.88,"Sat",14.9116666666667,14.9116666666667,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",2110,0,"median",65.545,0,0,5211.3961,2189,1400,1275,818,7792
"215",642,642,642,642,2014-08-03,2517,79.84,1407114000,59.44,1407074400,0.06,57.61,0.7,"clear-day",0.25,0,0,NA,0,"",1016.03,"Clear throughout the day.",1407070246,1407123764,79.84,1407114000,59.44,1407074400,1407049200,9.83,329,3.29,"Sun",14.8661111111111,14.8661111111111,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",2517,0,"high",69.64,0,0,6374.4256,2655,1716,1302,872,9062
"216",643,643,643,643,2014-08-04,4690,82.67,1407204000,60.39,1407157200,0,55.52,0.65,"clear-day",0.28,0,0,NA,0,"",1014.46,"Clear throughout the day.",1407156724,1407210077,82.39,1407204000,60.39,1407157200,1407135600,9.99,331,2.42,"Mon",14.8202777777778,14.8202777777778,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"summer",4690,0,"high",71.39,0,0,6788.1121,1742,2118,952,1246,10748
"217",644,644,644,644,2014-08-05,4819,79,1407286800,58.15,1407243600,0.14,56.27,0.73,"partly-cloudy-day",0.32,0,0,NA,0,"",1017.62,"Partly cloudy in the evening.",1407243202,1407296388,79,1407286800,58.15,1407243600,1407222000,10,236,3.27,"Tues",14.7738888888889,14.7738888888889,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,"summer",4819,0,"high",68.575,0,0,6241,1605,2008,1166,1329,10927
"218",645,645,645,645,2014-08-06,4778,80.56,1407373200,60.15,1407333600,0.2,57.91,0.75,"partly-cloudy-day",0.35,0,0,NA,0,"",1019.59,"Partly cloudy starting in the evening.",1407329681,1407382698,80.26,1407373200,60.15,1407333600,1407308400,9.78,264,2.09,"Wed",14.7269444444444,14.7269444444444,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,"summer",4778,0,"high",70.205,0,0,6441.6676,1775,1990,1094,1377,11014
"219",646,646,646,646,2014-08-07,4553,73.31,1407452400,59.83,1407416400,0.13,56.66,0.74,"clear-day",0.39,0,0,NA,0,"",1018.22,"Clear throughout the day.",1407416160,1407469007,73.31,1407452400,59.83,1407416400,1407394800,9.82,285,1.65,"Thurs",14.6797222222222,14.6797222222222,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,"summer",4553,0,"median",66.57,0,0,5374.3561,1657,2118,1039,1302,10669
"220",647,647,647,647,2014-08-08,3956,71.58,1407553200,59.01,1407506400,0.14,53.73,0.68,"partly-cloudy-day",0.42,0,0,NA,0,"",1019.07,"Partly cloudy in the morning.",1407502640,1407555313,71.58,1407553200,59.01,1407506400,1407481200,9.78,347,0.73,"Fri",14.6313888888889,14.6313888888889,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"summer",3956,0,"median",65.295,0,0,5123.6964,1675,1811,901,1115,9458
"221",648,648,648,648,2014-08-09,2429,75.13,1407628800,58.34,1407592800,0.12,53.61,0.64,"clear-day",0.46,0,0,NA,0,"",1020.2,"Clear throughout the day.",1407589119,1407641619,75.13,1407628800,58.34,1407592800,1407567600,9.53,328,3.21,"Sat",14.5833333333333,14.5833333333333,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",2429,0,"high",66.735,0,0,5644.5169,2410,1538,1333,788,8498
"222",649,649,649,649,2014-08-10,2550,78.92,1407718800,58.05,1407675600,0.01,56.11,0.67,"clear-day",0.49,0,0,NA,0,"",1018.39,"Clear throughout the day.",1407675599,1407727923,78.92,1407718800,58.05,1407675600,1407654000,8.98,327,4.81,"Sun",14.5344444444444,14.5344444444444,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",2550,0,"high",68.485,0,0,6228.3664,2513,1602,1633,940,9238
"223",650,650,650,650,2014-08-11,4325,81.82,1407823200,60.13,1407758400,0.03,56.09,0.63,"clear-day",0.54,3e-04,0.0074,1407819600,0.37,"rain",1012.43,"Clear throughout the day.",1407762079,1407814225,80.16,1407823200,60.13,1407758400,1407740400,8.4,5,1.72,"Mon",14.485,14.485,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"summer",4325,0,"high",70.145,0,0,6425.6256,1566,1906,886,1165,9848
"224",651,651,651,651,2014-08-12,3767,75.08,1407826800,64.41,1407859200,0.19,58.97,0.72,"rain",0.58,0.0011,0.0147,1407909600,0.56,"rain",1010.99,"Rain overnight.",1407848560,1407900527,75.08,1407826800,64.41,1407859200,1407826800,8.99,246,0.62,"Tues",14.4352777777778,14.4352777777778,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,"summer",3767,0,"high",69.745,1,0,5637.0064,1124,1581,715,978,8165
"225",652,652,652,652,2014-08-13,3286,68.99,1407967200,60.16,1407927600,NA,60.2,0.86,"rain",0.61,0.0092,0.0552,1407913200,0.73,"rain",1014.44,"Light rain in the morning.",1407935040,1407986826,68.99,1407967200,60.16,1407927600,1407913200,8.85,188,4.53,"Wed",14.385,14.385,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,"summer",3286,1,"median",64.575,1,0.01,4759.6201,952,1261,585,770,6854
"226",653,653,653,653,2014-08-14,4029,64.72,1408050000,58.49,1408024800,0.21,54.83,0.81,"rain",0.65,0.0055,0.0821,1408046400,0.78,"rain",1016.12,"Rain in the afternoon.",1408021521,1408073125,64.72,1408050000,58.49,1408024800,1407999600,9.78,326,2.15,"Thurs",14.3344444444444,14.3344444444444,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,"summer",4029,1,"median",61.605,1,0.0600000000000001,4188.6784,1295,1569,751,1043,8687
"227",654,654,654,654,2014-08-15,3122,72.31,1408143600,59.9,1408118400,NA,56.36,0.78,"rain",0.69,0.0012,0.0147,1408111200,0.56,"rain",1016.78,"Light rain in the morning.",1408108001,1408159423,72.31,1408143600,59.9,1408118400,1408086000,9.34,298,0.63,"Fri",14.2838888888889,14.2838888888889,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"summer",3122,0,"median",66.105,1,0,5228.7361,2037,845,603,817,7424
"228",655,655,655,655,2014-08-16,2384,72.82,1408233600,59.72,1408190400,0.18,55.45,0.73,"partly-cloudy-day",0.72,0,0,NA,0,"",1019.24,"Partly cloudy in the afternoon.",1408194482,1408245719,72.82,1408233600,59.72,1408190400,1408172400,9.96,316,3.28,"Sat",14.2325,14.2325,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",2384,0,"median",66.27,0,0,5302.7524,3318,632,1176,703,8213
"229",656,656,656,656,2014-08-17,2446,76.42,1408323600,57.7,1408287600,0.17,55.31,0.72,"partly-cloudy-night",0.76,0,0,NA,0,"",1019.08,"Partly cloudy in the morning.",1408280963,1408332014,76.42,1408323600,57.7,1408287600,1408258800,10,315,3.9,"Sun",14.1808333333333,14.1808333333333,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",2446,0,"high",67.06,0,0,5840.0164,2658,721,1192,695,7712
"230",657,657,657,657,2014-08-18,4636,78.79,1408406400,58.69,1408370400,0.02,53.34,0.65,"clear-day",0.79,0,0,NA,0,"",1014.31,"Clear throughout the day.",1408367443,1408418308,78.79,1408406400,58.69,1408370400,1408345200,9.91,315,3.94,"Mon",14.1291666666667,14.1291666666667,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"summer",4636,0,"high",68.74,0,0,6207.8641,1537,1899,883,1299,10254
"231",658,658,658,658,2014-08-19,4934,75.89,1408485600,60.04,1408456800,0.12,52.96,0.62,"clear-day",0.82,0,0,NA,0,"",1009.68,"Clear throughout the day.",1408453924,1408504601,75.89,1408485600,60.04,1408456800,1408431600,9.99,317,1.34,"Tues",14.0769444444444,14.0769444444444,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,"summer",4934,0,"high",67.965,0,0,5759.2921,1664,1958,1063,1349,10968
"232",659,659,659,659,2014-08-20,4189,69.77,1408586400,59.92,1408539600,0,49.91,0.61,"clear-day",0.85,0,0,NA,0,"",1014.02,"Clear throughout the day.",1408540405,1408590893,69.77,1408586400,59.92,1408539600,1408518000,9.85,198,6.61,"Wed",14.0244444444444,14.0244444444444,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,"summer",4189,0,"median",64.845,0,0,4867.8529,1439,1756,874,1222,9480
"233",660,660,660,660,2014-08-21,4324,68.18,1408669200,56.01,1408629600,0,49.24,0.66,"clear-day",0.88,0,0,NA,0,"",1016.48,"Clear throughout the day.",1408626886,1408677183,68.18,1408669200,56.01,1408629600,1408604400,9.7,218,2.73,"Thurs",13.9713888888889,13.9713888888889,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,"summer",4324,0,"median",62.095,0,0,4648.5124,1401,1725,919,1198,9567
"234",661,661,661,661,2014-08-22,3835,71.93,1408752000,58.34,1408716000,0.01,50.33,0.65,"clear-day",0.91,0,0,NA,0,"",1017.53,"Clear throughout the day.",1408713367,1408763473,71.93,1408752000,58.34,1408716000,1408690800,9.77,304,3.98,"Fri",13.9183333333333,13.9183333333333,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"summer",3835,0,"median",65.135,0,0,5173.9249,1478,1720,842,1102,8977
"235",662,662,662,662,2014-08-23,2430,73.9,1408838400,57.19,1408802400,0.04,49.83,0.62,"clear-day",0.94,0,0,NA,0,"",1018.96,"Clear throughout the day.",1408799847,1408849762,73.9,1408838400,57.19,1408802400,1408777200,9.64,333,2.02,"Sat",13.8652777777778,13.8652777777778,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",2430,0,"median",65.545,0,0,5461.21,2404,1469,1225,1049,8577
"236",663,663,663,663,2014-08-24,2419,73.61,1408932000,57.63,1408899600,0.13,50.8,0.65,"partly-cloudy-day",0.97,0,0,NA,0,"",1014.74,"Partly cloudy in the morning.",1408886328,1408936050,73.61,1408932000,57.63,1408899600,1408863600,9.55,328,2.82,"Sun",13.8116666666667,13.8116666666667,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",2419,0,"median",65.62,0,0,5418.4321,2330,1620,1373,815,8557
"237",664,664,664,664,2014-08-25,4983,73.7,1409014800,58.27,1408975200,0.07,49.49,0.59,"clear-day",0.01,0,0,NA,0,"",1015.74,"Clear throughout the day.",1408972809,1409022337,73.7,1409014800,58.27,1408975200,1408950000,9.99,325,2.93,"Mon",13.7577777777778,13.7577777777778,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"summer",4983,0,"median",65.985,0,0,5431.69,1608,2162,890,1506,11149
"238",665,665,665,665,2014-08-26,5551,74.11,1409108400,59.51,1409061600,0,48.04,0.55,"clear-day",0.04,0,0,NA,0,"",1016.28,"Dry throughout the day.",1409059289,1409108623,74.11,1409108400,59.51,1409061600,1409036400,9.87,343,2.21,"Tues",13.7038888888889,13.7038888888889,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,"summer",5551,0,"median",66.81,0,0,5492.2921,1695,2287,1003,1459,11995
"239",666,666,666,666,2014-08-27,5046,75.98,1409191200,59.8,1409148000,0.07,49.98,0.57,"partly-cloudy-night",0.07,0,0,NA,0,"",1016.5,"Partly cloudy overnight.",1409145770,1409194909,75.98,1409191200,59.8,1409148000,1409122800,10,331,2.23,"Wed",13.6497222222222,13.6497222222222,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,"summer",5046,0,"high",67.89,0,0,5772.9604,1683,2111,982,1392,11214
"240",667,667,667,667,2014-08-28,4409,72.04,1409270400,59.2,1409230800,0.19,54.68,0.7,"partly-cloudy-night",0.1,0,0,NA,0,"",1018.26,"Partly cloudy overnight.",1409232250,1409281193,72.04,1409270400,59.2,1409230800,1409209200,10,201,1.78,"Thurs",13.5952777777778,13.5952777777778,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,"summer",4409,0,"median",65.62,0,0,5189.7616,1514,1776,860,1135,9694
"241",668,668,668,668,2014-08-29,3188,70.76,1409353200,60.03,1409324400,0.26,52.85,0.69,"partly-cloudy-night",0.13,0,0,NA,0,"",1015.02,"Partly cloudy starting in the evening.",1409318731,1409367477,70.76,1409353200,60.03,1409324400,1409295600,10,224,2.42,"Fri",13.5405555555556,13.5405555555556,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"summer",3188,0,"median",65.395,0,0,5006.9776,992,1366,566,866,6978
"242",669,669,669,669,2014-08-30,859,63.76,1409428800,58.61,1409403600,NA,55.28,0.82,"rain",0.16,0.0046,0.0516,1409464800,0.73,"rain",1013.28,"Light rain overnight.",1409405211,1409453760,63.76,1409428800,58.61,1409403600,1409382000,8.58,159,1.14,"Sat",13.4858333333333,13.4858333333333,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",859,1,"median",61.185,1,0.01,4065.3376,614,392,232,225,2322
"243",670,670,670,670,2014-08-31,1820,65.95,1409529600,57.1,1409490000,NA,52.09,0.73,"clear-day",0.2,0.0011,0.0184,1409482800,0.59,"rain",1017.13,"Clear throughout the day.",1409491691,1409540043,65.95,1409529600,57.1,1409490000,1409468400,8.6,117,1.52,"Sun",13.4311111111111,13.4311111111111,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,"summer",1820,0,"median",61.525,0,0,4349.4025,1802,965,785,478,5850
"244",671,671,671,671,2014-09-01,2356,72.27,1409616000,57.54,1409569200,0.28,51.68,0.67,"partly-cloudy-day",0.23,0,0,NA,0,"",1017.61,"Partly cloudy starting in the afternoon, continuing until evening.",1409578172,1409626324,72.27,1409616000,57.54,1409569200,1409554800,10,172,0.36,"Mon",13.3755555555556,13.3755555555556,0,1,0,0,0,0,0,FALSE,FALSE,TRUE,FALSE,"fall",2356,0,"median",64.905,0,0,5222.9529,2730,1689,1232,783,8790
"245",672,672,672,672,2014-09-02,3493,67.79,1409695200,56.92,1409720400,NA,52.6,0.71,"rain",0.27,0.0049,0.0516,1409716800,0.73,"rain",1012.56,"Light rain starting in the evening.",1409664652,1409712605,67.79,1409695200,56.92,1409720400,1409641200,9.71,201,2.87,"Tues",13.3202777777778,13.3202777777778,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,"fall",3493,1,"median",62.355,1,0.01,4595.4841,846,1411,541,935,7226
"246",673,673,673,673,2014-09-03,4121,65.45,1409796000,56.01,1409749200,0.11,49.05,0.68,"clear-day",0.3,5e-04,0.0074,1409727600,0.37,"rain",1017.32,"Clear throughout the day.",1409751132,1409798886,65.45,1409796000,56.01,1409749200,1409727600,9.94,226,2.03,"Wed",13.265,13.265,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,"fall",4121,0,"median",60.73,0,0,4283.7025,1276,1786,759,1107,9049
"247",674,674,674,674,2014-09-04,4940,69.04,1409871600,55.61,1409839200,0.04,51.04,0.69,"partly-cloudy-day",0.34,0,0,NA,0,"",1019.62,"Partly cloudy in the morning.",1409837612,1409885166,69.04,1409871600,55.61,1409839200,1409814000,10,326,4.25,"Thurs",13.2094444444444,13.2094444444444,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,"fall",4940,0,"median",62.325,0,0,4766.5216,1361,2332,1070,1422,11125
"248",675,675,675,675,2014-09-05,4187,77.29,1409961600,59.82,1409922000,0,52.29,0.62,"clear-day",0.38,0,0,NA,0,"",1019.19,"Clear throughout the day.",1409924092,1409971446,77.29,1409961600,59.82,1409922000,1409900400,9.72,336,5.17,"Fri",13.1538888888889,13.1538888888889,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"fall",4187,0,"high",68.555,0,0,5973.7441,1511,1865,785,1100,9448
"249",676,676,676,676,2014-09-06,2400,77.61,1410044400,59.77,1410012000,0,49.21,0.54,"clear-day",0.41,0,0,NA,0,"",1014.47,"Dry throughout the day.",1410010572,1410057724,77.61,1410044400,59.77,1410012000,1409986800,9.89,338,4.17,"Sat",13.0977777777778,13.0977777777778,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,"fall",2400,0,"high",68.69,0,0,6023.3121,2210,1364,1191,724,7889
"250",677,677,677,677,2014-09-07,2214,72.48,1410130800,57.01,1410094800,0.02,46.7,0.58,"clear-day",0.45,0,0,NA,0,"",1011.07,"Dry throughout the day.",1410097051,1410144003,72.48,1410130800,57.01,1410094800,1410073200,9.94,319,1.24,"Sun",13.0422222222222,13.0422222222222,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,"fall",2214,0,"median",64.745,0,0,5253.3504,2469,1519,1198,643,8043
"251",678,678,678,678,2014-09-08,3809,63.96,1410220800,58.15,1410188400,NA,53.13,0.77,"clear-day",0.49,2e-04,0.0037,1410231600,0.14,"rain",1012.19,"Clear throughout the day.",1410183531,1410230281,63.96,1410220800,58.15,1410188400,1410159600,9.66,197,3.74,"Mon",12.9861111111111,12.9861111111111,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"fall",3809,0,"median",61.055,0,0,4090.8816,1123,1517,643,1046,8138
"252",679,679,679,679,2014-09-09,3988,69.34,1410310800,57.15,1410271200,0.15,50.98,0.69,"clear-day",0.53,0,0,NA,0,"",1018.47,"Clear throughout the day.",1410270011,1410316559,69.34,1410310800,57.15,1410271200,1410246000,9.97,200,2.16,"Tues",12.93,12.93,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,"fall",3988,0,"median",63.245,0,0,4808.0356,1140,1623,754,1032,8537
"253",680,680,680,680,2014-09-10,4015,67.87,1410390000,56.01,1410354000,0.11,45.72,0.63,"partly-cloudy-day",0.57,0,0,NA,0,"",1022.52,"Partly cloudy in the afternoon.",1410356491,1410402836,67.87,1410390000,56.01,1410354000,1410332400,9.86,322,3.67,"Wed",12.8736111111111,12.8736111111111,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,"fall",4015,0,"median",61.94,0,0,4606.3369,1230,1641,797,1028,8711
"254",681,681,681,681,2014-09-11,4042,73.85,1410472800,56.77,1410444000,0.03,36.62,0.4,"clear-day",0.6,0,0,NA,0,"",1023.82,"Dry throughout the day.",1410442970,1410489113,73.85,1410472800,56.77,1410444000,1410418800,10,344,3.68,"Thurs",12.8175,12.8175,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,"fall",4042,0,"median",65.31,0,0,5453.8225,1226,1793,857,1095,9013
"255",682,682,682,682,2014-09-12,3903,69.9,1410559200,57.24,1410530400,0,39.2,0.42,"clear-day",0.64,0,0,NA,0,"",1017.17,"Dry throughout the day.",1410529450,1410575390,69.9,1410559200,57.24,1410530400,1410505200,10,351,5.15,"Fri",12.7611111111111,12.7611111111111,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"fall",3903,0,"median",63.57,0,0,4886.01,1338,1814,799,994,8848
"256",683,683,683,683,2014-09-13,2367,78.02,1410652800,55.31,1410613200,0,43.32,0.48,"clear-day",0.67,0,0,NA,0,"",1013.31,"Dry throughout the day.",1410615930,1410661666,78.02,1410652800,55.31,1410613200,1410591600,10,352,3.87,"Sat",12.7044444444444,12.7044444444444,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,"fall",2367,0,"high",66.665,0,0,6087.1204,1963,1346,972,671,7319
"257",684,684,684,684,2014-09-14,2181,79.29,1410739200,54.41,1410703200,0,43.87,0.52,"clear-day",0.71,0,0,NA,0,"",1011.75,"Dry throughout the day.",1410702409,1410747943,80.84,1410739200,54.41,1410703200,1410678000,10,354,2.67,"Sun",12.6483333333333,12.6483333333333,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,"fall",2181,0,"high",67.625,0,0,6535.1056,1973,1448,1169,675,7446
"258",685,685,685,685,2014-09-15,4450,73.25,1410829200,55.65,1410789600,0,44.99,0.55,"clear-day",0.74,0,0,NA,0,"",1010.55,"Dry throughout the day.",1410788889,1410834219,73.25,1410829200,55.65,1410789600,1410764400,10,349,2.39,"Mon",12.5916666666667,12.5916666666667,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"fall",4450,0,"median",64.45,0,0,5365.5625,1410,1848,881,1171,9760
"259",686,686,686,686,2014-09-16,4338,71.04,1410908400,59.78,1410868800,0.04,52.6,0.66,"clear-day",0.77,0,0,NA,0,"",1011.62,"Clear throughout the day.",1410875369,1410920495,71.04,1410908400,59.78,1410868800,1410850800,9.9,184,3.77,"Tues",12.535,12.535,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,"fall",4338,0,"median",65.41,0,0,5046.6816,1266,1696,894,1202,9396
"260",687,687,687,687,2014-09-17,3725,68.75,1410991200,58.47,1410962400,0.11,52.84,0.71,"partly-cloudy-night",0.8,0,0,NA,0,"",1008.36,"Partly cloudy in the morning.",1410961849,1411006771,68.75,1410991200,58.47,1410962400,1410937200,9.94,324,1.77,"Wed",12.4783333333333,12.4783333333333,0,0,0,0,0,0,1,FALSE,TRUE,FALSE,FALSE,"fall",3725,0,"median",63.61,0,0,4726.5625,1021,1430,654,1076,7906
"261",688,688,688,688,2014-09-18,3272,68.07,1411084800,58.52,1411034400,NA,55.9,0.79,"clear-day",0.83,5e-04,0.0037,1411041600,0.14,"rain",1010,"Clear throughout the day.",1411048329,1411093046,68.07,1411084800,58.52,1411034400,1411023600,9.39,192,3.99,"Thurs",12.4213888888889,12.4213888888889,0,0,0,0,1,0,0,FALSE,TRUE,FALSE,FALSE,"fall",3272,0,"median",63.295,0,0,4633.5249,666,1147,471,828,6384
"262",689,689,689,689,2014-09-19,3734,73.93,1411164000,62.81,1411131600,0.19,54.53,0.66,"clear-day",0.86,0,0,NA,0,"",1017.83,"Clear throughout the day.",1411134809,1411179322,73.93,1411164000,62.81,1411131600,1411110000,10,208,1.99,"Fri",12.3647222222222,12.3647222222222,1,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"fall",3734,0,"median",68.37,0,0,5465.6449,1072,1523,773,903,8005
"263",690,690,690,690,2014-09-20,2225,69.86,1411254000,58.87,1411221600,0.04,54.06,0.72,"clear-day",0.89,0,0,NA,0,"",1016.93,"Clear throughout the day.",1411221289,1411265597,69.86,1411254000,58.87,1411221600,1411196400,9.85,335,6.73,"Sat",12.3077777777778,12.3077777777778,0,0,1,0,0,0,0,TRUE,FALSE,FALSE,FALSE,"fall",2225,0,"median",64.365,0,0,4880.4196,1991,1038,932,641,6827
"264",691,691,691,691,2014-09-21,2217,80.36,1411340400,56.9,1411308000,0.02,54.27,0.67,"clear-day",0.92,0,0,NA,0,"",1011.55,"Clear throughout the day.",1411307769,1411351873,80.37,1411340400,56.9,1411308000,1411282800,10,174,2.41,"Sun",12.2511111111111,12.2511111111111,0,0,0,1,0,0,0,TRUE,FALSE,FALSE,FALSE,"fall",2217,0,"high",68.635,0,0,6459.3369,1814,1410,1107,668,7216
"265",692,692,692,692,2014-09-22,3786,69.3,1411430400,62.73,1411401600,0.17,54.63,0.7,"clear-day",0.95,6e-04,0.011,1411398000,0.52,"rain",1014.54,"Clear throughout the day.",1411394250,1411438149,69.3,1411430400,62.73,1411401600,1411369200,8.51,179,3.89,"Mon",12.1941666666667,12.1941666666667,0,1,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,"fall",3786,0,"median",66.015,0,0,4802.49,1045,1512,667,1085,8095
"266",693,693,693,693,2014-09-23,3416,66.7,1411516800,59.52,1411470000,0.12,58.28,0.84,"rain",0.98,0.0048,0.0368,1411527600,0.69,"rain",1009.92,"Light rain starting in the evening.",1411480730,1411524425,66.7,1411516800,59.52,1411470000,1411455600,8,142,3.33,"Tues",12.1375,12.1375,0,0,0,0,0,1,0,FALSE,TRUE,FALSE,FALSE,"fall",3416,0,"median",63.11,1,0,4448.89,736,1143,518,830,6643
